Word source ID;Candidate source;Candidate source ID;Score;Status;Candidate tax code;Candidate standard tax code;Word category;Candidate category;Word waste type;Candidate waste type;Word service type;Candidate service type;Word container type;Candidate container type;Word volume;Candidate volume;Word factor;Candidate factor;Explanation;Word text;Candidate text
WORD:3;RULE:TAXEPUNKT;Taxepunkter:19;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12 | | | | |
WORD:3;RULE:TAXEPUNKT;Taxepunkter:20;0.3200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 verksamhet verksamhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:3;RULE:TAXEPUNKT;Taxepunkter:21;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 verksamhet verksamhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | kä190xrm12 | | | | |
WORD:3;RULE:TAXEPUNKT;Taxepunkter:25;0.3200;LOW_CONFIDENCE;KÄ240RM26FRI;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fri | kä240rm26fri | | | | | kä240rm26fri
WORD:3;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12fri | | | | |
WORD:3;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 verksamhet verksamhet;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | | kä190xrm26fri | | | | |
WORD:3;RULE:TAXEPUNKT;Taxepunkter:40;0.3200;LOW_CONFIDENCE;KÄ240RM52FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | kä240rm52fv | kä240rm52fv | | | | | kä240rm52fv
WORD:3;RULE:TAXEPUNKT;Taxepunkter:41;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | | | | | kä240rm26fv
WORD:3;RULE:TAXEPUNKT;Taxepunkter:42;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 verksamhet verksamhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12fv | | | | |
WORD:4;RULE:TAXEPUNKT;Taxepunkter:18;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | | | | | kä240rm26
WORD:4;RULE:TAXEPUNKT;Taxepunkter:19;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12 | | | | |
WORD:4;RULE:TAXEPUNKT;Taxepunkter:20;0.3200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:4;RULE:TAXEPUNKT;Taxepunkter:21;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | kä190xrm12 | | | | |
WORD:4;RULE:TAXEPUNKT;Taxepunkter:25;0.3200;LOW_CONFIDENCE;KÄ240RM26FRI;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fri | kä240rm26fri | | | | | kä240rm26fri
WORD:4;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12fri | | | | |
WORD:4;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | | kä190xrm26fri | | | | |
WORD:4;RULE:TAXEPUNKT;Taxepunkter:40;0.3200;LOW_CONFIDENCE;KÄ240RM52FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | kä240rm52fv | kä240rm52fv | | | | | kä240rm52fv
WORD:4;RULE:TAXEPUNKT;Taxepunkter:41;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | | | | | kä240rm26fv
WORD:4;RULE:TAXEPUNKT;Taxepunkter:42;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet i flerbostadshus lägenhet flerbostadshus lägenhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12fv | | | | |
WORD:5;RULE:TAXEPUNKT;Taxepunkter:18;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | | | | | kä240rm26
WORD:5;RULE:TAXEPUNKT;Taxepunkter:19;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | kä240rm12 | | | | |
